,응시기간,시험명,학년, 응시일자,전체,국어,영어,수학,과학,사회,역사
2526,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-25 00:00:00,122,25,18.0,18.0,,46.0,15.0
2527,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-25 00:00:00,402,86,86.0,77.0,,71.0,82.0
2528,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-25 00:00:00,94,65,29.0,0.0,,0.0,0.0
2529,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-25 00:00:00,320,58,65.0,100.0,,30.0,67.0
2530,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-25 00:00:00,252,68,86.0,37.0,,61.0,0.0
2531,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-26 00:00:00,283,58,40.0,60.0,,56.0,69.0
2532,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-26 00:00:00,303,86,54.0,46.0,,46.0,71.0
2533,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-26 00:00:00,292,72,65.0,94.0,,38.0,23.0
2534,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-27 00:00:00,252,63,63.0,63.0,,63.0,
2535,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-27 00:00:00,272,58,47.0,51.0,,45.0,71.0
2536,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-28 00:00:00,211,47,65.0,46.0,38.0,15.0,
2537,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-28 00:00:00,72,72,0.0,0.0,,0.0,0.0
2538,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-29 00:00:00,337,65,93.0,83.0,,63.0,33.0
2539,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-29 00:00:00,36,36,0.0,0.0,,0.0,0.0
2540,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-29 00:00:00,47,47,0.0,0.0,,0.0,0.0
2541,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-30 00:00:00,310,75,93.0,82.0,,30.0,30.0
2542,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-30 00:00:00,205,58,47.0,62.0,,23.0,15.0
2543,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-31 00:00:00,252,63,63.0,63.0,,63.0,
2544,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-31 00:00:00,252,63,63.0,63.0,,63.0,
2545,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-31 00:00:00,252,63,63.0,63.0,,63.0,
2546,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-31 00:00:00,149,58,47.0,14.0,,15.0,15.0
2547,2021. 12 ~2022. 12,AI진단평가,중2,2022-10-31 00:00:00,251,68,61.0,46.0,,46.0,30.0
2548,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-01 00:00:00,89,25,11.0,23.0,,30.0,0.0
2549,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-01 00:00:00,237,65,29.0,80.0,,48.0,15.0
2550,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-01 00:00:00,369,65,93.0,71.0,,79.0,61.0
2551,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-02 00:00:00,137,79,58.0,0.0,,0.0,0.0
2552,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-03 00:00:00,374,93,100.0,51.0,,61.0,69.0
2553,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-03 00:00:00,252,63,63.0,63.0,,63.0,
2554,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-03 00:00:00,390,100,72.0,57.0,,61.0,100.0
2555,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-04 00:00:00,249,86,72.0,23.0,53.0,15.0,
2556,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-05 00:00:00,281,54,93.0,71.0,15.0,48.0,
2557,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-06 00:00:00,377,93,86.0,68.0,,48.0,82.0
2558,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-06 00:00:00,165,18,29.0,27.0,,53.0,38.0
2559,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-07 00:00:00,91,40,11.0,40.0,,0.0,0.0
2560,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-07 00:00:00,204,25,47.0,38.0,,38.0,56.0
2561,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-08 00:00:00,56,0,18.0,23.0,,15.0,0.0
2562,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-09 00:00:00,408,72,100.0,80.0,,100.0,56.0
2563,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-09 00:00:00,252,63,63.0,63.0,,63.0,
2564,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-09 00:00:00,252,63,63.0,63.0,,63.0,
2565,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-09 00:00:00,89,29,36.0,9.0,0.0,15.0,
2566,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-09 00:00:00,365,86,86.0,77.0,,63.0,53.0
2567,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-09 00:00:00,373,61,79.0,88.0,,100.0,45.0
2568,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-11 00:00:00,317,65,79.0,82.0,,61.0,30.0
2569,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-11 00:00:00,47,47,0.0,0.0,0.0,0.0,
2570,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-11 00:00:00,270,93,58.0,28.0,,30.0,61.0
2571,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-11 00:00:00,98,33,65.0,0.0,,0.0,0.0
2572,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-12 00:00:00,65,65,,,,,
2573,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-12 00:00:00,121,65,18.0,23.0,,0.0,15.0
2574,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-12 00:00:00,312,61,72.0,88.0,,53.0,38.0
2575,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-12 00:00:00,122,75,47.0,0.0,0.0,0.0,
2576,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-13 00:00:00,40,40,0.0,0.0,0.0,0.0,
2577,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-14 00:00:00,252,63,63.0,63.0,,63.0,
2578,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-14 00:00:00,252,63,63.0,63.0,,63.0,
2579,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-14 00:00:00,252,63,63.0,63.0,,63.0,
2580,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-14 00:00:00,182,61,18.0,9.0,,56.0,38.0
2581,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-14 00:00:00,398,93,86.0,77.0,,79.0,63.0
2582,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-15 00:00:00,252,63,63.0,63.0,,63.0,
2583,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-15 00:00:00,252,63,63.0,63.0,,63.0,
2584,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-16 00:00:00,307,79,79.0,82.0,0.0,67.0,
2585,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-16 00:00:00,252,63,63.0,63.0,,63.0,
2586,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-16 00:00:00,252,63,63.0,63.0,,63.0,
2587,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-16 00:00:00,191,36,65.0,57.0,0.0,33.0,
2588,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-16 00:00:00,252,63,63.0,63.0,,63.0,
2589,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-16 00:00:00,219,47,43.0,51.0,,45.0,33.0
2590,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-16 00:00:00,211,29,47.0,51.0,,38.0,46.0
2591,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-17 00:00:00,286,79,100.0,62.0,,15.0,30.0
2592,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-17 00:00:00,100,100,0.0,0.0,,0.0,0.0
2593,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-18 00:00:00,330,58,93.0,88.0,,53.0,38.0
2594,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-18 00:00:00,252,63,63.0,63.0,,63.0,
2595,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-18 00:00:00,252,63,63.0,63.0,,63.0,
2596,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-18 00:00:00,94,29,18.0,32.0,,15.0,0.0
2597,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-18 00:00:00,65,65,0.0,0.0,,0.0,0.0
2598,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-18 00:00:00,326,54,40.0,71.0,82.0,79.0,
2599,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-19 00:00:00,121,36,47.0,23.0,,15.0,0.0
2600,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-19 00:00:00,140,93,47.0,,,,
2601,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-19 00:00:00,29,29,0.0,0.0,,0.0,0.0
2602,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-20 00:00:00,66,0,36.0,0.0,0.0,30.0,
2603,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-21 00:00:00,22,22,0.0,0.0,,0.0,0.0
2604,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-21 00:00:00,252,63,63.0,63.0,,63.0,
2605,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-21 00:00:00,220,58,11.0,42.0,,38.0,71.0
2606,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-21 00:00:00,54,54,0.0,0.0,,0.0,0.0
2607,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-22 00:00:00,252,63,63.0,63.0,,63.0,
2608,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-22 00:00:00,252,63,63.0,63.0,,63.0,
2609,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-22 00:00:00,252,63,63.0,63.0,,63.0,
2610,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-22 00:00:00,252,63,63.0,63.0,,63.0,
2611,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-22 00:00:00,252,63,63.0,63.0,,63.0,
2612,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-22 00:00:00,11,11,0.0,0.0,0.0,0.0,
2613,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,213,68,93.0,52.0,,0.0,0.0
2614,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,29,29,0.0,0.0,0.0,0.0,
2615,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,252,63,63.0,63.0,,63.0,
2616,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,252,63,63.0,63.0,,63.0,
2617,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,252,63,63.0,63.0,,63.0,
2618,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,168,22,47.0,23.0,,15.0,61.0
2619,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,232,72,29.0,60.0,,38.0,33.0
2620,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,252,63,63.0,63.0,,63.0,
2621,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-23 00:00:00,438,93,100.0,65.0,,90.0,90.0
2622,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-24 00:00:00,43,43,,,,,
2623,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-24 00:00:00,252,63,63.0,63.0,,63.0,
2624,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-24 00:00:00,142,11,58.0,27.0,,46.0,0.0
2625,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-25 00:00:00,146,29,47.0,9.0,23.0,38.0,
2626,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-25 00:00:00,62,22,40.0,0.0,0.0,0.0,
2627,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-25 00:00:00,252,63,63.0,63.0,,63.0,
2628,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-25 00:00:00,239,68,58.0,27.0,,38.0,48.0
2629,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-25 00:00:00,79,79,0.0,0.0,,0.0,0.0
2630,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-25 00:00:00,107,29,18.0,60.0,,0.0,0.0
2631,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-26 00:00:00,274,79,65.0,46.0,,46.0,38.0
2632,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-26 00:00:00,94,29,65.0,0.0,,0.0,0.0
2633,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-26 00:00:00,338,65,72.0,51.0,,79.0,71.0
2634,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-26 00:00:00,327,72,100.0,94.0,,38.0,23.0
2635,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-26 00:00:00,137,51,54.0,32.0,,0.0,0.0
2636,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-27 00:00:00,139,36,18.0,55.0,,15.0,15.0
2637,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-27 00:00:00,335,61,79.0,60.0,,45.0,90.0
2638,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-28 00:00:00,252,63,63.0,63.0,,63.0,
2639,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-28 00:00:00,241,43,86.0,51.0,,38.0,23.0
2640,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-28 00:00:00,115,47,0.0,23.0,30.0,15.0,
2641,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-28 00:00:00,274,93,72.0,41.0,,53.0,15.0
2642,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-29 00:00:00,40,0,11.0,14.0,15.0,0.0,
2643,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-29 00:00:00,294,68,47.0,41.0,,48.0,90.0
2644,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-29 00:00:00,79,79,0.0,0.0,0.0,0.0,
2645,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-30 00:00:00,232,50,51.0,14.0,,79.0,38.0
2646,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-30 00:00:00,252,63,63.0,63.0,,63.0,
2647,2021. 12 ~2022. 12,AI진단평가,중2,2022-11-30 00:00:00,248,75,54.0,51.0,38.0,30.0,
2648,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-01 00:00:00,165,100,65.0,0.0,,0.0,0.0
2649,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-01 00:00:00,47,29,18.0,0.0,,0.0,0.0
2650,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-01 00:00:00,247,51,65.0,47.0,,61.0,23.0
2651,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-01 00:00:00,333,72,58.0,71.0,,61.0,71.0
2652,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-01 00:00:00,325,58,72.0,94.0,,48.0,53.0
2653,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-02 00:00:00,36,36,0.0,0.0,,0.0,0.0
2654,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-02 00:00:00,154,58,33.0,18.0,,15.0,30.0
2655,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-02 00:00:00,252,63,63.0,63.0,,63.0,
2656,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-02 00:00:00,51,51,0.0,0.0,,0.0,0.0
2657,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-02 00:00:00,151,61,47.0,28.0,0.0,15.0,
2658,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-03 00:00:00,100,40,22.0,0.0,23.0,15.0,
2659,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-03 00:00:00,115,54,47.0,14.0,,0.0,0.0
2660,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-03 00:00:00,51,51,0.0,0.0,,0.0,0.0
2661,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-03 00:00:00,129,43,86.0,0.0,,0.0,0.0
2662,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-03 00:00:00,65,65,0.0,0.0,,0.0,0.0
2663,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-03 00:00:00,86,86,0.0,0.0,,0.0,0.0
2664,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-04 00:00:00,50,0,11.0,9.0,0.0,30.0,
2665,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-04 00:00:00,156,86,18.0,14.0,,15.0,23.0
2666,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-04 00:00:00,243,61,65.0,41.0,,61.0,15.0
2667,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-04 00:00:00,301,79,79.0,68.0,,30.0,45.0
2668,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-04 00:00:00,315,79,72.0,88.0,,38.0,38.0
2669,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,242,68,54.0,60.0,,45.0,15.0
2670,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,252,63,63.0,63.0,,63.0,
2671,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,252,63,63.0,63.0,,63.0,
2672,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,43,43,0.0,0.0,,0.0,0.0
2673,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,26,11,0.0,0.0,,15.0,0.0
2674,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,123,40,22.0,23.0,,0.0,38.0
2675,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,75,75,0.0,0.0,,0.0,0.0
2676,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,301,79,54.0,82.0,,71.0,15.0
2677,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-05 00:00:00,127,61,11.0,55.0,,0.0,0.0
2678,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-06 00:00:00,33,33,0.0,0.0,,0.0,0.0
2679,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-06 00:00:00,274,79,65.0,46.0,,46.0,38.0
2680,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-06 00:00:00,61,61,0.0,0.0,,0.0,0.0
2681,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-06 00:00:00,252,63,63.0,63.0,,63.0,
2682,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-06 00:00:00,261,58,72.0,32.0,,69.0,30.0
2683,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-06 00:00:00,187,72,58.0,57.0,,0.0,0.0
2684,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-06 00:00:00,192,65,18.0,23.0,,30.0,56.0
2685,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-06 00:00:00,141,36,58.0,9.0,23.0,15.0,
2686,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-07 00:00:00,353,86,100.0,66.0,,30.0,71.0
2687,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-07 00:00:00,302,86,47.0,46.0,,100.0,23.0
2688,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-07 00:00:00,252,63,63.0,63.0,,63.0,
2689,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-07 00:00:00,252,63,63.0,63.0,,63.0,
2690,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-07 00:00:00,293,65,72.0,65.0,,53.0,38.0
2691,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-07 00:00:00,126,58,68.0,0.0,,0.0,0.0
2692,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-07 00:00:00,58,36,22.0,0.0,,0.0,0.0
2693,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-07 00:00:00,218,61,47.0,32.0,15.0,63.0,
2694,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-08 00:00:00,266,93,86.0,9.0,30.0,48.0,
2695,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-08 00:00:00,252,63,63.0,63.0,,63.0,
2696,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-08 00:00:00,276,100,47.0,46.0,15.0,38.0,30.0
2697,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-08 00:00:00,221,65,65.0,23.0,,30.0,38.0
2698,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-09 00:00:00,179,54,79.0,46.0,,0.0,0.0
2699,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-09 00:00:00,332,100,72.0,51.0,,79.0,30.0
2700,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-09 00:00:00,253,72,47.0,51.0,,53.0,30.0
2701,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-10 00:00:00,252,63,63.0,63.0,,63.0,
2702,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-10 00:00:00,326,75,79.0,55.0,,71.0,46.0
2703,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-10 00:00:00,133,79,54.0,0.0,,0.0,0.0
2704,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-10 00:00:00,33,33,0.0,0.0,0.0,0.0,
2705,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,228,61,86.0,51.0,,15.0,15.0
2706,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,137,58,79.0,0.0,,0.0,0.0
2707,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,122,61,61.0,0.0,,0.0,0.0
2708,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,165,65,40.0,37.0,,23.0,0.0
2709,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,54,54,0.0,0.0,,0.0,0.0
2710,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,214,65,54.0,27.0,45.0,23.0,
2711,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,201,18,93.0,52.0,,38.0,0.0
2712,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,79,79,0.0,0.0,0.0,0.0,
2713,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,231,65,47.0,50.0,,69.0,
2714,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-11 00:00:00,370,68,79.0,77.0,,79.0,67.0
2715,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,316,100,47.0,63.0,,53.0,53.0
2716,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,252,63,63.0,63.0,,63.0,
2717,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,272,58,75.0,71.0,,38.0,30.0
2718,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,128,47,40.0,41.0,0.0,0.0,
2719,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,252,63,63.0,63.0,,63.0,
2720,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,54,54,,,,,
2721,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,252,63,63.0,63.0,,63.0,
2722,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,15,0,0.0,0.0,15.0,0.0,0.0
2723,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,250,93,72.0,32.0,,15.0,38.0
2724,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,161,22,22.0,56.0,15.0,46.0,
2725,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,115,54,61.0,0.0,,0.0,0.0
2726,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-12 00:00:00,226,47,43.0,60.0,,61.0,15.0
2727,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,252,63,63.0,63.0,,63.0,
2728,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,252,63,63.0,63.0,,63.0,
2729,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,47,47,0.0,0.0,,0.0,0.0
2730,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,252,63,63.0,63.0,,63.0,
2731,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,391,51,100.0,94.0,,67.0,79.0
2732,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,65,29,36.0,0.0,,0.0,0.0
2733,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,108,54,54.0,,,,
2734,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,222,47,72.0,58.0,,45.0,0.0
2735,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,94,36,11.0,9.0,,15.0,23.0
2736,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,54,54,0.0,0.0,,0.0,0.0
2737,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,92,51,18.0,23.0,0.0,0.0,
2738,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-13 00:00:00,65,65,0.0,0.0,,0.0,0.0
2739,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-14 00:00:00,58,58,0.0,0.0,,0.0,0.0
2740,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-14 00:00:00,252,63,63.0,63.0,,63.0,
2741,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-14 00:00:00,252,63,63.0,63.0,,63.0,
2742,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-14 00:00:00,234,54,93.0,57.0,,30.0,0.0
2743,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-15 00:00:00,54,54,0.0,0.0,0.0,0.0,
2744,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-15 00:00:00,353,86,100.0,88.0,,79.0,0.0
2745,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-15 00:00:00,412,72,100.0,94.0,,90.0,56.0
2746,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-15 00:00:00,206,11,86.0,0.0,30.0,79.0,
2747,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-16 00:00:00,29,29,0.0,0.0,,0.0,0.0
2748,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-17 00:00:00,252,61,72.0,36.0,,45.0,38.0
2749,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-18 00:00:00,197,22,40.0,56.0,,56.0,23.0
2750,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-18 00:00:00,255,58,93.0,43.0,38.0,23.0,
2751,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-19 00:00:00,61,61,0.0,0.0,,0.0,0.0
2752,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-19 00:00:00,267,65,47.0,71.0,,61.0,23.0
2753,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-19 00:00:00,22,22,0.0,0.0,0.0,0.0,
2754,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-19 00:00:00,294,58,58.0,46.0,,61.0,71.0
2755,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-19 00:00:00,278,29,86.0,77.0,33.0,53.0,
2756,2021. 12 ~2022. 12,AI진단평가,중2,2022-12-19 00:00:00,43,43,0.0,0.0,,0.0,0.0
